artist,genre
"Pkachu, Atif Aslam, Lauv",
SKY THE SANGEETKAR,
rizzyneck,
Amine Babylone,
"Bitman, Kali, Dominika Mirgova",
princessrica,
Zina Emad,
Мертвий півень,"Ukrainian, ukrainian rock, rock, folk-rock, Ukraine, folk rock, alternative, folk, lviv, art rock"
"Qmbia Juan, Talento de Barrio",
"Rdmk, Лъчо",
WONI,
"YG, Drake, Kamaiyah",
Diego Grande,
Fortu & Mendoza,mexico
Mykal,
Rocks,"punk, hiphop, punk rock, All, nederhop, THC, rap, amsterdam, Hip-Hop, australia"
Lowriderz,"Stoner Rock, Southern Rock, russian, southern, stoner, Southern metal, hard rock, Saint-Petersburg, stoner metal, Russia"
Gino Graus,
"Macky Gee, MC Skibadee",
Midnight Pool Party,"indie, funk, electronic, dance, Disco, rnb, australia, australian"
Laddaz,
Balvin,"Reggaeton, pop, colombian, latin, Colombia, latin pop, All, hot, dancehall, trap"
Audra McDonald,"female vocalists, Broadway, female vocalist, musicals, audra mcdonald, musical, pop, Musical theatre, germany, Soundtrack"
"Flapo, Juniper Vale",
Jula,"pop, polish, female vocalists, rock, pop rock, poland, Ballad, nice t-shirt lol, PL, Polish pop"
"Audra McDonald, Emma Thompson, Ensemble - Beauty and the Beast",
"Skepta, Young Lord",
LOS SANTOS,"pyschobilly, Surf, punk, country, spanish, hip hop, minimal, Reggaeton, hardcore punk, Flamenco"
Johan Vuitton,
"Martin Solveig, Good Times Ahead, ASleepy Tom",
Les Rita Mitsouko,"french, rock, pop, 80s, rock francais, new wave, france, female vocalists, pop rock, alternative"
"Deeya Wadkar, Pravin Koli",
Arvid Häggström,
Gloryweird for You,
The Modern Strangers,"synthpop, synth, synthfunk, Jam"
"D Double E, Jme, Wiley, Chip, Lethal Bizzle, Baseman",
Adam Counts,
Amir Miles,
"Word.Werd, Ricco II",
Bryce Oliver,"electronic, Hip-Hop, rnb"
"Bantu, Shungudzo",
Probably Raymond,"rap, hip hop"
Killer Bee,"hard rock, USA, hair metal, beats, to tag, instrumental, hip hop, Hip-Hop, instrumental hip hop, instrumental hip-hop"
The Stairwells,"america, United States, virginia"
"Kex Kuhl, Taha",
Weird Milk,"indie pop, indie rock, UK"
"Rabah Khalfa, Souad Massi",
TONGAN_USI,
MFBTY,"Korean, Hip-Hop, k-pop, k-hiphop, rap, k-hip-hop, Faves, trio, Drunken Tiger, Asian"
Mari,"pop, soul, Hip-Hop, rap, chicago, r&b, female vocalists, NYC, eurobeat, New York City"
Adam Torres,"singer-songwriter, folk, austin, USA, american, texas, geohash:9v6kpdue5btn"
"Neelix, The Gardener & The Tree",
Fourward,"Drum and bass, neurofunk, dnb, austrian, liquid funk, electronic, All, drum 'n' bass, drum 'n' bass, drum'n'bass"
"Mercedes Sosa, Ariel Ramírez, Hector Zeoli",
"Julie Driscoll, Brian Auger & The Trinity","jazz, blues rock, british, 60s, psychedelic, Jazz Rock, Progressive rock, Psychedelic Rock, rock, organ"
Tin Machine,"hard rock, rock, alternative, alternative rock, david bowie, british, 90s, classic rock, 80s, UK"
Sounds of September,
The Tiger Lillies,"dark cabaret, cabaret, Avant-Garde, experimental, alternative, british, punk cabaret, circus, avantgarde, accordion"
Shobha Gurtu,"indian classical, female vocalists, Indian, hindustani, india, thumri, All, singer, traditional, world"
Ewa Roos,"swedish, svenskakrusbar, melodifestivalen 2021, swedish female vocalists"
"Ioni, Pijall",
Astrid Swan,"singer-songwriter, female vocalists, finnish, indie, pop, female vocalist, finland, indie pop, alternative, kgrl"
N Dirty Deh,
Charm's,
Marion Martienzen,
Public Enemies,"rock, Norway, hardstyle, norwegian, 60's, norsk, norwegian rock, rawstyle, raw, Garage Rock"
"LUNAZ, Frankie Balou",
Diether Krebs,"deutsch, kabarett, comedy, German Comedy, komiker, german"
"The Game, 2 Chainz, Rick Ross",
Flipsyde,"Hip-Hop, rap, rapcore, rock, hip hop, american, rap rock, alternative, alternative rock, pop"
Gardiner Sisters,"pop, indie pop, indie, covers, cover, USA, female vocalist, girl group, american, female vocalists"
Lorn,"idm, electronic, dubstep, black metal, electro, glitch-hop, experimental, glitch, brainfeeder, italian"
The Boomtown Rats,"new wave, rock, punk, 80s, classic rock, irish, punk rock, post-punk, 70s, british"
JVZEL,
Corbi,"Luxembourg, deep house, electronic, House, techno, Hip-Hop, electro, Acid, luxembourgish, breakbeat"
"Meli G, Hector Ortiz, Coros - La Bella y La Bestia",
Washington Phillips,"gospel, blues, country blues, mississippi, texas, All, USA, spiritual, Oldfashioned style, american"
Anne Murray,"country, female vocalists, pop, Canadian, classic country, ANNE MURRAY, 70s, canada, All, easy listening"
Natasha Kay,"greece, Greek"
Boomeris,electronic
"DJ Martin V, Koatz DJ, Mateo Ribak, DJ Bianca Lif",
Shashk Tiwari,
Qua Solo,
Keys,"Hip-Hop, hip hop, Progressive rock, rap, new wave, underground hip-hop, Baltimore, female rappers, power pop, Garage Rock"
Robin Veela,"Russemusikk, EDM"
Wojciech Młynarski,"polish, singer-songwriter, poetry, poezja spiewana, poezja śpiewana, liszaj radio, niegrywalne, Ballad, cabaret, alternative"
Tim De Cotta,singapore
"Chita, Lito Vitale, Gilda",
King Stingray,"indie rock, alternative, australian, Surf, australia, surf rock, indie, australian aboriginal, aboriginal, yolngu"
"ABRA, Boys Noize",
Yama,"Stoner Rock, Psychedelic Rock, japanese, j-pop, psychedelic, stoner metal, stoner doom, stoner, japan, JPop"
"Recycled J, One Path",
Blaze Bayley,"heavy metal, metal, british, NWOBHM, Iron Maiden, Power metal, hard rock, english, england, Tamworth UK"
"Viktor Ax, Rozh, Rawa, Abidaz",
Jürgen Paape,"minimal, techno, electronic, Kompakt, german, minimal techno, House, tech house, ambient, electronica"
"The 4 Of Us, Michael H. Brauer",
Memory Loss,"trance, hardcore, USA, punk, hardcore punk"
"Cabriolet Paris, Theo",
Gasoline Lollipops,"americana, Alt-country, alt-folk, United States, Colorado, boulder"
RHEYA,"Sweden, dream pop, swedish, indie, indie pop, Wild Nothing, chillwave, YLAWAV, RHEYA, craft spells"
The Tin Man,
"Liquid Soul, Vini Vici",
Lillie Mae,"country, bluegrass, singer-songwriter, indie, All, female vocalists, us, Nashville"
"Ely Blancarte, Kim Loaiza, Fran Zata, Elvis de Yongol",
EL$E,phonk
"Calacote, Maffio",
COMETRON,"finnish, metal"
Lyyti,"finnish, singer-songwriter, dream pop, indie, pop, finland, Suomi, dreampop, indie pop, alternative pop"
"Andre, LILBRO",
"Stafa, PM Daquan",
Neili,
Agnostic Front,"hardcore, hardcore punk, nyhc, punk, punk rock, crossover thrash, crossover, american, new york hardcore, oldschool hardcore"
WaluśKraksaKryzys,"Post-punk revival, indie, indie rock, post-punk, poland, polish, rock, male vocalists, alternative rock, postpunk"
"Dirty Ass, Bald Dick",
bnkr44,"indie, rap, italian pop, Italy, italian male vocalists, Italian Indie, itpop, Elenco 49 artisti per audizioni Sanremo Giovani 2023"
Ryan Pulford,"pop, indie, electropop, dance pop, tropical house"
Blaggards,"celtic punk, folk, irish, folk rock, celtic, punk, celtic rock, folk punk, rock, punk rock"
Manic Focus,"electronic, soul, funk, blues, USA, good, cool, dubstep, glitch-hop, art"
"AVE, EFX, Varun, Andy Marsh",
Pusho,"All, puerto rico"
Indy,"Czech, hip hop, serbian, pop, czech hip hop, folk, rap, Hip-Hop, New Zealand, pop punk"
"Daniel Abt, Muntu",
"ATC Toro, ATC Taff, Evan Spikes",
The Change,"swedish, rock, hardcore, christian, hardcore punk, All, melodic hardcore, worship, spotify"
Robynn Yip,
Rohan Karki,
Jung Kyung Ho,"Jung Kyung Ho, Korean, Korean actor, Sorry i love you ost"
"Freakhouze, Cien",
"Boom Boom Cash, Joey Boy",
"da/md, MAI",
C3six,
"Arem Ozguc, Arman Aydin, Jordan Rys",
PKCZ(R),"PKCZ, japanese, JPop, j-pop, producer, djs, trio, EDM, verbal, rappers"
Ivana,"bulgarian, pop-folk, pop, female vocalists, pop- folk, bulgaria, All, chalga, Chica Ye-ye, Female Voices"
"Luzquiños., Eduardo Luzquiños",
Olga Lounova,"pop, Czech, female vocalists, rock, pop rock, czech music, live, Universal Music, Pop-Rock, Czech Republic"
Helen Shapiro,"60s, oldies, female vocalists, pop, helen shapiro, british, london, england, UK, easy listening"
Bordo,"All, emo, discovered at labtones, psychedelic, polish, experimental, punk, alternative, electronic, indie"
Kelpe,"idm, downtempo, electronic, trip-hop, electronica, ambient, experimental, chillout, british, glitch"
Errors,"electronic, post-rock, experimental, instrumental, Scottish, math rock, electronica, post-electro, indietronica, indie"
"Sweem, The Storytellers",
Lysistrata,"deathcore, french, math rock, post-rock, post-hardcore, Technical Deathcore, indie rock, metal, noise rock, Technical Death Metal"
Elh Kmer,"rap, Hip-Hop"
Bilo Da Kid,"quebec, rap, Hip-Hop, Gangsta Rap"
"The Highrollers, Bri Tolani",
"Fatoni, Juse Ju, Edgar Wasser",
Milk N Cooks,
Koen Groeneveld,"techno, House, minimal, minimal techno, tech house, electronic, dutch, Cool dude, spotify, netherlands"
Die Schlümpfe,"german, kinderlieder, 90s, children, voll gut, satan and hell, extrem schlumpfige schwule 90er jahre schlechte geschmacksmusik, perlen deutschsprachiger popmusik, techno, germany"
Saxity,"german, germany"
FFX,"Soundtrack, final fantasy, video game music, japanese, video game, All, game, anime, metal, instrumental"
"NiksDa, Staiy",
"Justin Bieber, Poo Bear",
Alaaddin Ergün,
Dj Søppelbøtte,
"BK, iZaak, Eddy Lover",
Mc Prego Prego,
"Locked Club, Any Act",
Amirchik,"Kyrgyzstan, pop, kazakh, Kazakhstan, kyrgyz"
Илья Соболев,
Предтрен,"underground hip-hop, abstract hip-hop, under 2000 listeners, conscious hip-hop"
TEDDYALISH,
Supaspicybois,slovak rap
"Djy Megaohms, King Shebza",
"Brandon Dhludhlu, Zama Khumalo",
Martina Persic,
"Cory Wong, Dirty Loops",
"Mandark, The Dinosaur's Skin",
Petit Desk,
Epic Audemars,
"FEEST DJ MAARTEN, Nederlandse Hardstyle",
Jamin,"Drum and bass, pop, dnb, liquid funk"
ohnopoly,
Logane999,
Apoflex,
"Плага, JAMIK",
黄鲲,
Nino Uptown,"hip hop, rap, wave, UK, trap, UK Drill"
Tiwa Savage,"nigeria, afrobeats, afrobeat, pop, africa, rnb, All, afropop, Tiwa Savage, female vocalist"
Haarper,"phonk, rap, Horrorcore, hip hop, electronic, good, Hip-Hop, trap, music, art"
"ADSO, Micro TDH, Rusherking",
"Cashmel, Spideyboy, QNT",
Billlie,"k-pop, Korean, Kpop, pop, girl group, female vocalists, experimental, Billlie, dance-pop, k-pop girl group"
Paul Wong,
Ugly Kid Joe,"hard rock, rock, alternative rock, 90s, metal, heavy metal, american, funk metal, alternative, Grunge"
"Skálmöld, Iceland Symphony Orchestra",
Viola Beach,"indie rock, indie, england, british, UK, rock, Dead, britain, United Kingdom, northern"
Fun Boy Three,"new wave, 80s, pop, ska, british, post-punk, UK, Fun Boy Three, england, United Kingdom"
Clannad,"celtic, folk, new age, irish, female vocalists, Irish Folk, world, ambient, Clannad, celtic folk"
"Wolfgang Amadeus Mozart, Choir of King's College, Cambridge, Stephen Cleobury",
Irasema Terrazas,"musical, world, GS1425"
"Ome Omar, Abelmanbroer",
Mark Maxwell,"jazz, australia, saxophone, Smooth Jazz, jazz standard"
"Stekefant, Adeo546",
Rojo,"Musica Cristiana, christian rock, rock, Cristiano, gospel, pop, christian, rojo, cristiana, adoracion"
"Pham, sober rob, Madi",
Hana Zagorová,"Czech, pop, 80s, vocal, 90s, Czech Republic, female vocalists, female vocalist, 70s, melancholic"
Andres Garcia,"ambient, modern classical"
"Braaheim, Fattern",
"Ludwig van Beethoven, Leif Ove Andsnes, Mahler Chamber Orchestra",
Nolay,"rap, Grime, hip hop, Hip-Hop, UK, urban, female, uk street, female rapper"
Mary Lou Williams,"jazz, piano, jazz piano, blues, women in jazz, piano jazz, american, female jazz instrumentalists, All, oldies"
"Public Service Broadcasting, Tracyanne Campbell",
"Tremz, Bally Jones",
Mammals,"electronic, downtempo, indie, australian, chinese, australia, electronica, seen live x2, Unearthed, folktronica"
"Jack Symes, Nat Lefkoff",
"Ill Camille, Amaru",
Eyeris,"instrumental, chillout, electronic, piano, downtempo, USA, sxsw 2009"
Grace Jones,"Disco, new wave, pop, female vocalists, 80s, funk, electronic, reggae, trip-hop, soul"
Equal Idiots,"Garage Rock, rock, punk, Belgium, hoogstraten, Garage Punk, noorderkempen, seen live - Werchter 2024"
Jef Neve,"jazz, piano jazz, piano, belgian, instrumental, lounge, pop, contemporary jazz, 00s, Classical"
Robin Beck,"rock, 80s, female vocalists, AOR, pop, pop rock, melodic rock, hard rock, singer-songwriter, soft rock"
Fábio Azevedo,
Sarah Mitch,
Irish Pub Music,
Sign,"hard rock, alternative rock, rock, heavy metal, icelandic, alternative, metal, german, Nu Metal, Swedish Metal"
Flaco Mamba,
"Kapitán Demo, Program, Givi Kross",
"M35, Wasback, Elle Vee",
Dastic,"pop, dutch, future house, netherlands"
My Darkest Days,"alternative rock, post-grunge, modern rock, rock, alternative, Canadian, hard rock, canada, Pop-Rock, male vocalists"
Mark Eteson,"trance, progressive trance, Anjunabeats, uplifting trance, electronic, british, UK, tatw guestmix, vocal trance, electronica"
"Sheryl Crow, Sting","female vocalists, rock, pop, singer-songwriter, alternative, country, pop rock, american, 90s, folk"
"Rico Recklezz, DJ Cortez",
"Andrew Rayel, Eric Lumiere",
"Pain Pain, McDonald's France",
"Elh Kmer, Mad",
Gracy Hopkins,"Hip-Hop, rap"
DJ Nicky Steel,
Ben Luca,
Isabelle Allen,"Soundtrack, musical, england, cute, les mis, 2010s, sussex"
Charlene Choi,
"Low Roar, Jófríõur Ákadóttir",
Makeup And Vanity Set,"synthwave, electronic, chiptune, synthpop, 8-bit, retrowave, electro, sci-fi, darksynth, USA"
"Frédéric Lachkar, Giovanna Rapattoni, Jacqueline Maiello Ferry, Pietro Biondi",
"Ilaria De Rosa, Marco Manca, Coro - La Bella e La Bestia",
"Momoiro Clover Z, Cypress Ueno To Robert Yoshino, Dorian",
Martha Reeves & The Vandellas,"soul, motown, 60s, female vocalists, oldies, american, girl group, pop, rhythm and blues, rnb"
Smokey Robinson & The Miracles,"soul, motown, 60s, rhythm and blues, oldies, rnb, american, funk, detroit, classic soul"
Orchestral Manoeuvres In The Dark,"new wave, synthpop, 80s, electronic, synth pop, british, pop, new romantic, post-punk, synth-pop"
"Gary Numan, Tubeway Army","new wave, post-punk, synthpop, electronic, synth pop, british, new romantic, UK, london, 70s"
Falkenbach,"viking metal, folk metal, black metal, pagan metal, german, metal, Folk Black Metal, folk, icelandic, pagan black metal"
Bots,"folk rock, dutch, folk, rock, Nederlandstalig, 70s, political, netherlands, liedermacher, pop"
"Meli G, Jair Campos, Sergio Zaldívar, Francisco Colmenero, Irasema Terrazas, Matías Quintana Ortiz, Olivia Gorra",
Henoii,
Chingadazo de Kung Fu,"punk, mexico, punk rock, latin, punk rock Chingadazo, pop punk, Power Trio"
"VMK, Jay Dash",
"Frédéric Chopin, Jan Lisiecki",
weird inside,"instrumental hip-hop, ambient, Hip-Hop, instrumental, United States, USA, electronic, american, beats, new jersey"
Lydia Cole,"folk, indie, New Zealand, singer-songwriter, indie pop, Brooke Fraser, acoustic, indie folk, female vocalists, christian"
"Aasmund Nordstoga, Sigrid Moldestad, Sver",
"Jose AM, Lexter",
Rasmus Hagen,"melodifestivalen 2021 wishlist, swedish male vocalists"
Czesław Śpiewa,"alternative, polish, experimental, folk, poetry, male vocalists, poezja śpiewana, rock, alternative rock, pop"
"Borixon, Zetha",
"Joe Kinni, Jakko, Bianca Chami",
Kaiydo,"hiphop, rap, Hip-Hop, United States, trap"
Swans,"post-punk, industrial, experimental, noise rock, no wave, post-rock, Experimental Rock, noise, Avant-Garde, american"
kamaitachi,"punk, 80s, indie, visual kei, visual  kei, japanese, rock, alternative rock, alternative, rap"
Шамиль Идрисов,
Петар Мартич,"russian, rap, Hip-Hop, russian rap, serbian, 3-5, i have seen live, yandex music"
АСКОРБИНКА,"3, yandex music, upcoming album 2023"
"BE'O, Malkey, San E",
GON RMX,
"DJ Kessler, Mateo Ribak",
"Mauri Mansilla, Joa Sosa, Eme Sarav",
Cl4pers,"hip hop, rap, trap"
MostHated,
Adam Newling,australia
ALYSSA,"christian, Britney Spears, Nelly Furtado, dido, scissor sisters, indonesia, gwen stefani, Kylie Minogue, cher, Natasha Bedingfield"
Lil Candy Paint,"cloud rap, rap, trap, Hip-Hop, USA, chicago, american, United States, pop rap, alternative trap"
Itch,"indie, UK, All, electronic, london, rap, alternative, Leeds, spotify, math rock"
"Ber, Charlie Oriain",
"Neysii, Mufasa069",
Bodybag Zippers,
Maël & Jonas,"germany, german, Eurovision"
"OTP, Marin, Rambizz",
"One Track Brain, Mariem Hassan",
Genjutsu Beats,drill
"DJ Smuddpurpp, Romane Gila",
MAKSIM,"piano, Classical, instrumental, neoclassical, classical crossover, croatian, pop, maksim mrvica, Croatia, neo-classical"
"Vaccix, Viudita Moderna",
E-Lhoy,
Pasabordo,"All, pop, Colombia, latin, latina, pop rock"
Pamorkil,
WD,"pop, brasil"
DjOJ,
Mc Gato,"brazil, recife, Brega Funk, pernambuco"
DJ MENOR DA B,
"Mc Delux, Mc Pipokinha",
DJ Bruno Fernando,
MC Josh,"funk, brazil, baile funk, brazilian, Brasil Funk, brazil funk, funk bh"
"DJ CAMPASSI, DJ GUI DO VRALL, Mc Rd",
"Mc Dexter Ramon, Dj Rodrigo Fox, Dj Renan Valle",
DJ Azo,
Chris Lorenzo,"UK Garage, electronic, british, House, bassline, bass house, dance, UK, dj, english"
David Seville,"60s, pop, funny, comedy, novelty, oldies, Rock and Roll, 1960s, 50s, odd"
"Fly With Music, Dainesitta, Bayriton",
Dj Jhonaz,
Ваня Люленов,
Пирятин,"Ukraine, Ukrainian, blues, rock, folk rock, folk, country, country rock, irish, punk"
"Mochis, KAVVO",
Will Wood,"cabaret, dark cabaret, United States, indie, singer-songwriter, indie pop, swing, Avant-Pop, alternative rock, Progressive Pop"
Evil Ebenezer,"Hip-Hop, rap, canada, Canadian, underground, underground hip-hop, collaboration, spotify, Camobear Records, Canadian Hip-Hop"
"279empirebeats, Justen Baan",
Samuel Kim,"Soundtrack, cover, anime, canada, orchestral, liszaj radio, video games, Samuel Kim"
Kyle Hume,"pop, indie pop"
"Pureojuice, Prod. OnurKN",
Svea S,"denmark, danish pop, danish female vocalists, dmgp interval act"
JJ PAULO,
"Kilian K, Blaikz, Max Fail",
Loui Santana,
"Crafo, Franco Paolo",
"Mohammed Tarek, Honda",
Ramy Essam,"All, folk, egypt, rock, country, guitar, acoustic, Egyptian Folk, World Music, hard rock"
E Evil,
Afro,
"Hoda Bondoq, Naaoum",
"Soondclub, LUZ",
Luca Riviero,
"Lonepsi, Sofiane Pamart",
Val,"belarus, ambient, hip hop, pop, Eurovision Song Contest, Eurovision, psychedelic trance, Belarusian, eurovision 2020, ESC"
Álvaro López,"Chilean Jazz, jazz"
Jorge Quintero,"electronic, rock, alternative, pop, spanish"
Glenn Edell,
Showbiz & A.G.,"Hip-Hop, rap, DITC, underground hip-hop, east coast rap, new york, hip hop, East Coast, underground rap, east coast hip-hop"
Lette,
"Sinan Ceceli, Bengü",
Harlem Spartans,"UK Drill, rap, drill, hip hop, United Kingdom, trap, british"
"Cory Lee, Sparo Blaxx",
NÉONHÈART,female vocalists
Mortymp3,
Paula Hartmann,"Deutschpop, Berlin, pop, german artists, rnb, sexy, hip hop, Hip-Hop, singer-songwriter, german"
Gregor Hägele,"male vocalists, german, the voice, the voice of germany, german male vocalists, future preselection participants, preselection, Unser Lied für Israel"
Hamad16,
Cattu der Traumfänger,
"Mars, Ciljeta",
Jose Villarreal,
thuy,"rnb, soul, pop, female vocalist, laidback, female, USA, 2, Bay Area, vietnam"
HYBS,"rnb, synthpop, thai, pop, thailand, duo, boring, neo-city pop, thai pop, male vocalists"
4s Street,"rock, pop, transylvania, hungarian"
Analog Balaton,"hungary, electronic, hungarian, alternative, downtempo, minimal pop, electronica"
Three 6 Mafia,"rap, Hip-Hop, Dirty South, southern rap, hip hop, memphis rap, Horrorcore, Crunk, Gangsta Rap, memphis"
"Lofiwaala, Bishal Barman (Copyright Control), Bishal Barman",
Kritiman Mishra,
Sehajmusic,
Slowed Art,
"Vishal Chandrashekhar, Anirudh Ravichander, Shashaa Tirupati",
"ofRO, Hyde Karty",
YABØII,
Alma Zarza,
"Girija Siddi, Geetha Siddi, Channakeshava, Charanraj",
Farizki,"reverb, remix, slowed"
SYN,"black metal, berlin school, ambient, japanese, electronic, syn, metal, jrock, Fax 49-69450464, trance"
Voice of Baceprot,"metal, alternative metal, indonesian, All, female vocalists, heavy metal, alternative, indonesia, all-female band, indonesian metal"
Melisa Hart,
"MC Arraia, MC Lan",
Jackie Evancho,"classical crossover, Classical, female vocalists, pop, american, female vocalist, opera, empress of supercute, Jackie Evancho, child singer"
Madblush,"pop, rock, electronic, dance, electro, electro rock, vocal, electrorock"
Sundar Narayana Rao,All
Seis Peatones,"rock, Colombia, country, blues, Rock and Roll, Latin Rock, blues rock, rock underground, rock n roll, colombian"
Jex Nwalor,Canadian
"ryo (supercell), Mafumafu, gaku",
ステエションズ,
"Uneducated Kid, homieduel, LIL GIMCHI",
