artist,genre
"Porchy, May Wave$, Jeembo, Loqiemean, Thomas Mraz, Tveth, SOULOUD, Markul, Oxxxymiron","rap, Hip-Hop, trap, Russia"
"MagnusTheMagnus, KIDDO",
Sleepy Bear,
Luis Aguilar,"Luis Aguilar, mariachi, mexico, ranchera, spanish, ethnic, world, male vocalists, polka, vintage latin"
MJ Kuok,"singapore, pop, electronic, dance, Singaporean"
"Barachi, Tory Lanez",
"Ifi Ude, RAU",
"White House, Kuban",
"Kiddy, Burak Averbek",
"Lautaro Lopez, Nissa",
"Cumbia Trampa, Cazzu, Osxwanshot",
Rodrigo Romero,
Wolfgang Snow,"new age, ambient, Sweden"
"Emma Danese, Zato DJ, Papichamp, Ecko",
Brooklyn,"Drum and bass, indie, metalcore, liquid funk, britpop, Progressive Metalcore, french, hardcore, dnb, australian"
"Moon Willis, Jenay Faith",
Young Greatness,
DVNA,"pop, female vocalists, rnb, soul, yandex music, 4-25"
Cassian,"french house, electro, french touch, french electro, Nu Dance, nu disco, funky, electronic, french, House"
Julien Bam,"rap, pop, germany, youtube"
DGW,
HVOB,"House, deep house, electronic, female vocalists, austrian, tech house, Austria, techno, All, spotify"
Theodor Shitstorm,"rock, german, deutsch, indie pop"
Steff da Campo,"electronic, House, netherlands"
Bow Wow Wow,"new wave, post-punk, 80s, british, punk, female vocalists, rock, pop, alternative, england"
Lasgo,"dance, trance, electronic, vocal trance, female vocalists, eurodance, belgian, pop, House, Belgium"
Tim Kamrad,"german male vocalists, german eurovision selection 2021"
Cat Carter,
"BRKLYN, Zack Martino",
"The Subs, Yves Paquet",
"Albert Neve, Abel Ramos, Nalaya",
Eric Sneo,"techno, schranz, hard techno, electronic, minimal, rozpierdol, House, tribal techno, All, tech house"
SX,"psychedelic trance, belgian, indie, psychedelic, electronic, Belgium, indie pop, female vocalists, Eurosonic 2012, dream pop"
"Chris Lake, Green Velvet",
"Marko Silva, Lenny Tavárez",
Tom Freedom,
Geraldo Vandre,"mpb, brazil, brazilian, Bossa Nova, 60s, All, folk, samba, singer-songwriter, MPB classica"
Jorge Ferrara,
Bartz,"ambient, rap, electronic, Hip-Hop, brazil, funk ostentacao, baile funk"
"DJ Henrique Luiz, Mc LF, DJ Matheus MPC",
"DJ Matheus MPC, Mc Nick",
Brenda,"pop, electro, jungle, breaks, latintek, All, christian, latincore, latin club, guaracha"
"Sete37, Jana, Klein, Arthur Pares, Balbu",
B2K,"rnb, Hip-Hop, pop, rap, hip hop, b2k, r&b, boy band, boybands, male vocalists"
MALFA,"russian, pop, Russian Pop"
Ninna,trap latino
Macha Y El Bloque Depresivo,"bolero, chile, cebolla, Vals Peruano, La Floripondio, macha, chico trujillo, ana te amo"
"Macha Y El Bloque Depresivo, Alvaro Henriquez",
"Caramelo, Lil Silvio & El Vega",
J-King y Maximan,Reggaeton
Andres Soler,All
Diego Raposo,"latin, electronic, Dominican, ambient, caribbean, instrumental, experimental, try, South American"
"Big Deivis, Dandy Bway",
"Los Socios Del Ritmo, Alexander Acha",
"Vojta D, Mína",
"Pjay Music, Chris",
Out Of Sound,
Niels Roos,
Den Gule Negl,
"DJ Blyatman, Russian Village Boys","hard bass, russian, Hardbass, blyat"
Oakwood Station,jazz
Steven Goldmund,United Kingdom
YAKUZA,"experimental, Progressive metal, jazzcore, post-hardcore, hardcore, Avant-garde Metal, Avant-Garde, metal, jazz, Sludge"
Rand Aldo,"ambient, Sleep, Concentration, Sweden, yoga, work, Meditation, music for sleep, yoga and meditation, music for concentration"
"Malu Trevejo, Gente De Zona",
"Farina, Miky Woodz",
Kuradi Saar,
Tutti Frutti,"rock brasil, classic rock, Yugoslavia, pop, eurobeat, brazilian, pop rock, Gabber, Pop/Rock, hardcore techno"
Pikku Ukko,
Minä ja Nieminen,
Garbo,"new wave, italian, Italy, synthpop, alternative, pop, rock, brazilian, italian new wave, finland"
Elenzi,
NonStop,"hip hop, pop, Eurovision, female vocalists, experimental, Hip-Hop, french, 00s, rap alternatif, portuguese"
Eshtadur,"black metal, Melodic Death Metal, melodic black metal, Colombia, death metal, black metal from Colombia, Blackened Death Metal, pereira"
Suistamon Sähkö,"folktronica, finnish, electronic folk, electronic, finland, finnish electronic"
Le Wanski,"melodic tekno, psytrance, france, techno, tribe, tek, Hardtek"
"Clément Leroux, Emma Hoet",
Fat Dog,"rap, hip hop, post-punk, Hip-Hop, new rave, dance-punk, ebm, Crank wave, club rap, british"
Kaïzer Panda,
Ondara,"singer-songwriter, folk, kenya, USA, Kenyan, Black folk, nigeria, spanish folk, funk_add_to_lidarr_batch_20, hispanosphere"
Drey Karper,"rap calme, Lo-Fi"
Amarula Café Club,"rap, french, france, House, afropop, afrobeat"
Deathpact,"midtempo bass, electro house, intro, ambient, deathstep, complextro, Progressive Electronic, trip hop, french house, halftime"
KAYAM,"trap rap, pop rap"
Lean Toledo,
Skrizzly Adams,"pop, USA, american, songwriter, heartland rock, 3DoorsDown, United States"
"Lenny Morris, Joka, MoTrip",
DJ SPRITE,
Santo Rotolo,
Padma Purana,"trip-hop, downtempo, Lo-Fi, dusted wax kingdom"
"Adriel Favela, Giovanny Ayala",
NOIR,"techno, electronic, instrumental, House, minimal, Soundtrack, anime, tech house, japanese, Progressive rock"
Wingtip,"pop, indie, american, electronic, deleted"
"Luv.Ly, Two Sleepy",
The Automatic,"indie rock, indie, british, alternative, rock, alternative rock, welsh, britpop, post-punk, dance punk"
"Lil G. & Nemazalány, Erdős Viola",
Christian Leave,"depressing indie shit, rock, pop, alternative, indie pop, american, USA, want to see live, dream pop, pop rock"
Sigríður,piano
VELVET MOON,
Rijja,
Sade Susanto,"soul, hip hop, rnb, chill, indonesian"
Raelee Nikole,"singer-songwriter, acoustic, female vocalist, indie, USA, female vocalists, inspirational"
"Alika, Barsena",
The Rose,"rock, indie rock, k-rock, indie, Korean, pop rock, trance, k-indie, nederlands, techno"
Blithe,"indie pop, swedish, rnb, pop, under 2000 listeners, female vocalists, multiple artists, 3-5, yandex music"
SOAK,"indie, female vocalists, indie pop, singer-songwriter, irish, indie folk, folk, Nu Metal, alternative rock, punk"
Shekel,"dubstep, Filthstep, nasty, Grime, massive, electronic, Filthy, dirty dubstep, israeli, dirty"
Vadim Mechona,
"Marshmello, Amr Diab",
The Zabari Brothers,"punk, funny, israeli, punk rock, israe, israeli metal, Israel"
"GoodLab Music, Tony Brundo, Ludovica Caniglia, Nico Bruno",
"Paolo Buonvino, Skin",
"Sfera Ebbasta, Achille Lauro",
Jacopo Ratini,"rock, indie, female vocalists, electronic, Italy"
ふうか,
"Midas Hutch, Socialchair, EVA",
Marcus Island,
Kiyoshi Maekawa,"japanese, japan"
"WILYWNKA, tubakiii",
WHYZ,
bad tuner,"dance, electronic, american, electropop, ninja tune"
Fouk,"House, deep house, electronic, dutch, netherlands, funk_add_to_lidarr_batch_10, nu-disco"
"GONE.Fludd, IROH",
Miami Sound Machine,"pop, 80s, dance, latin, female vocalists, latin pop, american, Disco, USA, my top songs"
"Busta Rhymes, Mariah Carey","Hip-Hop, rap, Gangsta Rap, East Coast, hip hop, east coast rap, new york, Busta Rhymes, american, Brooklyn"
"Phantoms, Vanessa Hudgens",
Ical Mosh,"crunkcore, hardcore, rap, pop, alternative, techno, experimental, drill, sad, screamo"
"La Plebada, El Ezequiel",
"Ana Tijoux, Celso Piña Arvizu",
Loren Nine,"music, pop, dutch female vocalists, gentle indie sounds"
Sidiki Diabaté,"kora, mali, west african, malian, west africa, kora player"
"Dylan Dos Santos, DJ Quinna",
"RiCh, Devi Dev",
Tane,"chill, ambient, electronic, lounge, utaite, utattemita, electronica, trip-hop, relax, USA"
Adjagas,"folk, norwegian, Sami, joik, Saami, Scandinavian folk, Yoik, Norway, scandinavian, traditional"
"Skytech, DJ Kuba, Neitan",
Kyu Sakamoto,"japanese, pop, j-pop, oldies, 60s, japan, Asian, enka, Japanese music, crooner"
"TISPE, Kusesentral",
Spoiled and Zigo,"dance, electronica, Israel, israeli"
"BigPapi, Piere Rueda",
Pedro Loli,
Pau Muro,"mexico, latin pop"
Al Moralde,
RICO J PUNO,"OPM, philippines, rico j puno, pinoy pop, ppop, P-pop"
"D'Sound, Armi Millare",
Aaron Bolton,country
Big J,"hiphop, rap, hip hop, All, German hip hop, Hip-Hop, Austria, linz, BlackWallStreet"
Virgin Magnetic Material,"80s, pop, dance, electronic, new wave, electronica, remix, Israel, rock electronic, electro house"
Blauka,"indie, indie pop, alternative pop, poland, dream pop, polskie, polish, piotr krasko w swojej mazurskiej posiadlosci, pop alternatywny, stefan hula na sniadaniu przy mamuciej skoczni"
Marianne Faithfull,"female vocalists, singer-songwriter, rock, british, classic rock, 60s, pop, folk, alternative, 70s"
Cerrone,"Disco, House, dance, 70s, electronic, french, funk, I8, discotheque, regine-disc"
"Zuza Jabłońska, Jan-Rapowanie, Siles",
Scott Walker,"singer-songwriter, experimental, Avant-Garde, baroque pop, pop, 60s, chamber pop, art rock, Experimental Rock, art pop"
P.Unity,"funk, polish, poland, p-funk, ash, Opener Festival, seen live twice, soydman, piotr krasko w swojej mazurskiej posiadlosci, paralyzing unity"
"P.Unity, Kuba Knap",
"Słoń, Szpaku",
N O M I N A L,"witch house, hip hop, triphop, House, USA, bass, dnb, Electronic Jazz, future, electronic house"
"Ananda, Mala Rodríguez, Joker Beats, DaniLeigh",
POLLO,"rap, brazilian, male vocalists, hip hop, Eu batendo com meu pau num xilofone seria melhor, female vocalists, Hip-Hop, Rap Nacional, pollo, brazilian rap"
"X-Tense, Sp Deville",
"Vescan, MIRA",
Alina Eremia,"pop, Romanian, Romanian Pop, dance-pop, romania"
"Dok2, Jinsil",
HHP,"hiphop, south african, hhp, seTswana, Motswako Rap"
Jabulani Hip Hop Pantsula Tsambo,
"Ed Harris, Sdudla Somdantso, Pearl",
Refentse,"pop, singer-songwriter, afrikaans"
Van Pletzen,"afrikaans, south africa, kletsrym, elektropop"
Almero,"singer-songwriter, france, south africa, afrikaans, south african, Suid-Afrika"
"HHP, Cassper, Omar, KGzm",
Francisco Céspedes,"latin pop, cuba, Baladas, latin, pop, All, hard rock, boleros, latino, spanish"
KYOTTO,"Progressive House, Melodic House"
Cristóbal Soria,spain
"La Melodia Perfecta, Sharlene, Mozart La Para",
Cosita Wena,
OZZIAN,Hultsfred2012
Emilio Walter,
"Canto, Allyawan",
"Musik i skolan - Årskurs 3, Jan Utbult, Pia Åhlund, Zandra Adolfsson",
"Jennifer K, Alice Fors",
"Bertholet, Sebastian Kamae",
"DAWILL, COCO",
Hajin,"ost, Soundtrack, k-pop, Korean"
"Said The Sky, Kwesi",
Mei,"idm, french, electronic, france, glitch, touhou, exotica, experemental, French singer, dijon"
Elnur Huseynov,"Eurovision, azeri, azerbaijan, pop, male vocalists, Eurovision Song Contest, ESC, guys I would fuck, Swedish songwriters, Turkmenistan"
Eskitilmiş Yaz,"turkish rock, turkiye"
Richard Swift,"Lo-Fi, singer-songwriter, indie pop, indie, folk, chamber pop, Playful, secretly canadian, daytrotter, warm"
Özge Ertal,
"ALEDON, Ilyas",
Cihangir Çınar,
Dilhan Şeşen,"indie pop, pop, turkey, turkish, Turkish Pop"
Selahattin Özdemir,dertcore
吴司令,
"Ole Boy Davey, $teven Cannon",
İhtiyaç Molası,"Progressive rock, instrumental rock, rock, post-rock, turkey, turkish rock, y2k prog"
"Sıfır Bir Adana, Esat Bargun",
"Cenk Durmazel, Hayko Cepkin",
Cem,"techno, ambient, electro, experimental, glitch"
Cem Yilmaz,"Stand Up, turkish"
iSHi,"electronic, indie, Hip-Hop, BIRP, Home collection, psycho, swedish, rnb, indie pop, alternative"
Mansur Brown,"jazz, soul, experimental, rnb, contemporary jazz, london, rock, jazz fusion, british, soulection"
Barney Artist,"rap, soul, Hip-Hop, Jazz Hop, british, funk_add_to_lidarr_batch_3, hip hop"
Sebastian Winskog,
"B Ray, Young H",
Fondo Flamenco,"Flamenco, rumba, spanish, andalusian, fondo, Europop, fondo flamenco, favorito, 00s, español"
Jacob Fitzgerald,
Tupi,
Grupo Hechizo,"catchy, chile, sound, cumbia, placer culpable, always stuck in my head, chilenos, wena la cancion, historico"
1915,"rock, indie, argentina, Rock Pop, rock nacional"
"Che Carrillo, Nefer Figueroa",
"Migueltom, Crazy Design",
City of the Sun,"indie, guitar, post-rock, instrumental, american, acoustic, rock, indie rock, alternative, USA"
The Meltdown,"soul, blues, australia, jazz, npo radio 2 soul en jazz, australian"
Donna Hightower,"jazz, soul, rhythm and blues, female vocalists, USA, Rock and Roll, blues, vocal jazz, All"
"NetEnt, Jonas Andersson",
"Enda, Oncy",
An Early Bird,
Hawksburn,
"KSHMR, B3nte, Badjack",
"OG Version, 50 Euru, Mikelangelo",
Calacas Jazz Band,"jazz, Swing Jazz, latin, blues, swing, world, cabaret, mexico, saxophone, female vocalists"
"The Wolves, Heavenly, Too Martian",
"Kid Enigma, Riton",
"EFES, DJ Freak Perú, FabNoisy",
Eastern Odyssey,"Sweden, electronic, EDM"
"Zaytoven, Lil Uzi Vert",
"Jay Park, 2 Chainz",
Dj Mateo Villagra,
Lpda Acusticos,
"Fabio Cadore, Hernán Jacinto",
Antoine Clamaran,"House, dance, club, electronic, french, electro, dj, funky house, vocal house, tribal house"
Mariano Otero,"robertitus global, intrumental ram, instrumental ram, jazz favorites ram, Avant-Garde, free jazz, jazz, jazz band, Post-Bop, bass"
GULI,"female vocals, pop rock, kurdish, argentina, free kurdistan"
"Marina Wil, Jorge Serrano",
"Charly, Caracol Televisión",
Zimmz,"techno, electronic, netherlands, nederland, Tech trance"
Ruby Gill,"indie pop, indie rock, australian, slowcoustic"
J-WESS,"rap, Hip-Hop, los angeles, rnb, pop, hip hop, west coast, australian hip-hop, California, J-Wess"
Eearz,"rap, Hip-Hop, parts of the body"
Romans Veiss,
Cameron Dallas,"male vocalists, All, Hip-Hop, pop, american, sexy, rap, youtube, rnb, USA"
Mary Lou Stephens,
Wild Culture,"House, electronic, deep house, dance, EDM"
GentleBeatz,"Hip-Hop, electronic, Lo-Fi, beats, Mozambique, instrumental hip-hop, lo-fi hip hop, chillhop, Mozambican, chillwave"
Wargirl,"Garage Rock, rock, funk, dub, garage, indie rock, USA, Disco, world, female vocalists"
"D-Sturb, Sefa","frenchcore, hardstyle"
Nikki Vianna,"italian, pop, american"
DRAMAS,
KIIDA,
"Harris & Ford, Addnfahrer",
Jaguar Jaguar,"Belgium, indie, belgian"
Dream Runner,"chill, piano"
"Arvo Pärt, Lisa Batiashvili, Hélène Grimaud",
QUIX,"trap, heavy metal, Swedish Heavy Metal, swedish, hard rock, Drum and bass, House, swedish hard rock, dubstep, art"
Ya Levis,"afropop, french, rnb, congo, Congolese, zouk, democratic republic of the congo, DR Congo"
"Metejoor, Sarita Lorena",
"Piero Pirupa, Mr V",
"Dj Jeffinho Thug, Mc Nick",
TheCityIsOurs,"metalcore, post-hardcore, british, rock, alternative rock, Progressive rock, alternative, pop punk, post hardcore, english"
"Zerb, GIULIA BE",
"FP do Trem Bala, Mc Niel",
MC Rogê,"brasil, brazil, brazilian"
"PANKADON, Descomplica",
Luiz Lins,"Hip-Hop, rap, brasil, brazil, underground hip-hop, rnb, latinoamerica, Forro, Rap Nacional, trap"
FBC,"brazilian, brazil, Hip-Hop, trap, slamcore, funk, punk, pop rap, miami bass, seen live twice"
Rei da Cacimbinha,"synthpop, emo, brasil, brazil, humor, Bahia, brazilian, musica comica brasileira, arrocha"
MC Alysson,"brazil, funk, Funk Carioca"
"BK, Luccas Carlos, Arit",
"V:RGO, D-ZastA",
"V:RGO, TRF",
"Tsvetelina Yaneva, DENIS TEOFIKOV",
"V:RGO, M1taka",
Foxwarren,"folk, Canadian, acoustic, melancholy, indie, indie folk, wistful, lonely, melodic, introspective"
RAJAN,"toronto, Canadian, rnb"
Brandon Ratcliff,"americana, country, USA"
Svlm,
"Tails, inverness",
"Gelo Arango, Caracol Televisión",
Thomas Newson,"dutch, House, netherlands, electro, Juutupen Varpa, zara larsson, electro house, Ariana Grande"
"Camilo, Caracol Televisión, Variel Sánchez",
Erlend Øye,"electronic, norwegian, indie, chillout, electronica, indie pop, scandinavian, electropop, Norway, electro"
"Los Polinesios, RedOne",
"Diego Daza, Carlos Rueda",
Nicolás y los Fumadores,"shoegaze, Colombia, colombian, rock, indie, under 2000 listeners, rock alternativo, latinx indie rock, colombianindie, Rolo Rock"
La Payara,"Colombia, electronic, world, downtempo"
Quemarlo Todo Por Error,"rock, lo fi, colombian, Colombia, under 2000 listeners, math pop, latinx indie rock"
"Camilo, Los Latinos, Variel Sánchez",
"DJ Irwan, Ghetto Flow, Kalibwoy",
"Erick, Caracol Televisión",
Monkey Business,"Czech, funk, funky, electronic, alternative, rock, Monkey Business, french, hands up, jazz"
Linguistics,"underground hip-hop, Hip-Hop, rap, hip hop, underground rap, alternative rap, UK hip hop, underground hip hop, UK hip-hop"
Devlin,"Grime, Hip-Hop, UK, rap, UK hip-hop, british, Gothic Metal, UK hip hop, london, hip hop"
Like-It,"Dominik Kriz, Marek Vejtasa - baskytara, Trebic, Dan Dukovsky, Pavel Jansa, Marek Vejtasa"
"InsideInfo, Hybrid Minds",
"Zrní, Barbora Ungerová",
Sleeping Wolf,"pop, synthpop, american, alternative techno, yandex music, indie poptimism, 3-5, bossbeat"
Anton Walter,
Skinny Fresh,
Lucky Daye,"rnb, soul, Hip-Hop, louisiana, USA, american, hip hop, Faves, los angeles, United States"
"DSKYZ, Sasha Lillie",
Ivan Clarke,
"The Living Tombstone, Black Gryph0n, LittleJayneyCakes",
Toby Fox,"Soundtrack, video game music, chiptune, electronic, undertale, ost, instrumental, USA, vgm, ambient"
Rochi,
"Diego Villacis DVM, Crish Ramirez, Defab, Luandy",
"Lunay, Lyanno",
Johan Sotelo,
"Sharmoofers, Sary Hany",
"Ahmed Mekky, Mahmoud El Leithy",
Nancy Ajram,"arabic, lebanese, pop, world, Lebanon, arabic pop, female vocalists, All, Middle Eastern, Nancy Ajram"
Battledragon,"Power metal, metal, finland, finnish, finnish metal, heavy metal, Suomi, Metal Covers, Melodic Power Metal, Finnish power metal"
Kake Karisson,"pop, rap, finland"
"Lintuja Tuulessa, Katja Felin",
Danial,"pop, russian, male vocalists"
"Kalevauva.fi, Norma John",
Joel Judah,
Alan Happi,"suomirock, finland"
JOHANNES.,
Philadelphia,"Progressive metal, heavy metal, progressive-folk metal, hungary"
Haamurakastaja,
"Anselmi, Solonen",
"420 Unlovable, Splash Daddy, Okthxbb",
Lemmentaikurit,finland
Temple Balls,"hard rock, finnish, hair metal, rock, finnish metal, Suomi, metal, sleaze rock, glam rock, rock-hard"
Belaboris,"new wave, finnish, post-punk, minimal synth, synth-pop, pop, synthpop, Gothic, minimal wave, female vocalists"
"Muzi, Blackrose",
Le Feste Antonacci,"alternative, french, indie pop, italian, french indie pop"
Blue Hawaii,"dream pop, chillwave, Lo-Fi, ambient, experimental, electronic, Canadian, indie, female vocalists, chillout"
Alexandre,"halftime, slimepunk, pop, french, french pop, jamendo"
Odor,
Lycos,
Eye's Berg,
Toun-e,
Lynda,"pop, female vocalists, latin pop, mexican, spanish, latin, dance, mexico, eurodance, pop en espanol"
Kza,"dubstep, dnb, electronic, industrial, Disco, House, All, space disco, nu-disco, check"
Jan Jester,
"Spiritus Patres, DIABOLOS",
"Mocker Prinz, Knoffhoffmann",
Alberta Cross,"rock, folk, indie, indie rock, folk-rock, folk rock, blues rock, british, alternative, UK"
Naxsy,dance
Richard Cheese,"jazz, lounge, comedy, covers, parody, swing, cover, american, funny, USA"
efdemin,"techno, electronic, minimal, experimental, minimal techno, deep house, german, tech house, House, dial"
Ayet,
"Au5, Nytrix",
Shelter Boy,"indie, funk, Lo-Fi, pop, german, indie pop, germany, dream pop, bedroom pop, eletronic"
Friday And The Fool,"pop, german"
"Joker/Two-Face, Styl Mo, Tsaki",
Madrugada,"alternative rock, rock, norwegian, alternative, indie rock, indie, Norway, melancholic, Progressive rock, scandinavian"
"CLUBZ, Ela Minus",
Regina Mira,
Joseph Beg,"ambient, Sweden"
While She Sleeps,"metalcore, melodic hardcore, hardcore, melodic metalcore, Progressive, british, post-hardcore, metal, hardcore punk, UKHC"
"Oliver Heldens, Shungudzo",
Brothers of Metal,"Power metal, heavy metal, folk metal, swedish, viking metal, metal, Sweden, Swedish Metal, symphonic metal, heavy"
"BlazRoca, Friðrik Dór, Henrik Biering",
Faiha,
Zekk,"Korean, electronic, Classical, Soundtrack, orchestra, sequencer, composer, symphony, Orchestrated Music, vocaloid"
"Risa Saraswati, Rika Rafika",
"Anza Mauriza, Raiha Grashuis",
"Jonah Nilsson, Richard Bona",
Cher Lloyd,"pop, british, female vocalists, rap, girlie, X factor, cher lloyd, singer-songwriter, pop rock, dance"
Adam Daniel,power pop
Junior Brother,"folk, irish, guitar, rock, singer-songwriter, freak folk, vocal, try, indie folk, ireland"
"Lil Shipi, בוי אצ׳י",
Pele Ozen,
TamaRadah,"world, rock, ethiopian"
