artist,genre
"Oscar Borg, Kampen Janitsjar",
Damon Empero,"dance, trance, EDM"
ghast,"black metal, doom metal, Black Doom Metal, Sludge, blackened doom metal, hyperpop, Doom, british, UK Black Metal, dubstep"
"Lil Reed, WizzerOnDaBeat",
Bevok,
HLE,"Midwest, Minnesota, Minneapolis, G-funk, gangsta funk"
"Helion, SUD, Mike Emilio, loafers",
Moonchild,"soul, jazz, Gothic Rock, House, Neo Soul, Gothic, female vocalists, rnb, experimental, Rave"
Farahmand Karimov,
"Naiky Unic, Kexxy Pardo",
"Lifelike, Kris Menace","House, Progressive House, french house, electronic, french touch, electro, french, techno, nu disco, france"
DJ Robão,
"Klára Vytisková, Lake Malawi",
Stomper,"Chicano Rap, westcoast rap, hard rock, rap, Gangsta Rap, Hip-Hop, United States, westcoast, West Coast Rap, US rock"
om la luna,"indie, alternative, alternative rock, Romanian"
Socio,"uruguay, Rock uruguayo, indie, rock, Hip-Hop, latin pop, latin, Socio, Alternativo, uruguayan"
"Tuấn, Minh Cà Ri",
MOBBERS,"angola, Semba"
"Antonio Polo, Hensy Black",
Rhonda,"soul, pop, german, female vocalists, ben schadow, check this out, blues, liszaj radio"
"南宫嘉俊, 姜玉阳",
Super Vocal,
"FKJ, ((( O )))",
"Lance & Linton, Jane Doe",
We Are Nuts!,UK
Keeka,
Samet Yıldırım,
Bilici,
DJ GERE,
Lagwagon,"punk rock, punk, pop punk, hardcore, rock, skate punk, melodic hardcore, american, California, melodic punk"
Evangelia,"pop, Greek, female vocalists, singer-songwriter, greece, Greek Pop, dance-pop, Khia, Born in USA, born in the usa"
Керана и космонавтите,bulgarian
"El Arkeologo, Gambeta",
"Buhlebendalo, Sjava",
Yan Weynn,Hip-Hop
Marc Crown,
"JAWN, lewloh",
ZARAMAY,"rap, Hip-Hop, trap, Reggaeton, malianteo, Cuckold, fantasma, beta cuck, Cuck, rkt"
Luca Malina,"rnb, austrian, pop"
5/8erl In Ehr'n,"austrian, Austria, jazz, folk, alternative, Avant-Garde, singer-songwriter, acoustic, soul, blues"
Mateus Brito,
"Stay Homas, Judit Neddermann",
Huguito Flores el Super,
"Brunenger, Lautaro Lopez, LiL CaKe",
"Mozzy, Iamsu!",
Ricky Desktop,United States
El Rodri,
Ouvindo,Bossa Nova
Fer Casanova,
"CMTEN, Glitch Gum",
"Sonny Fodera, Dom Dolla",
"JKING, Youngn Lipz",
ASHWARYA,"rap, electronic, Hip-Hop, pop, Indian, hip hop, rnb, australian, EDM, nme 100"
"100 gecs, Laura Les, Dylan Brady","experimental, electronic, emo rap, noise pop, bubblegum bass, hyperpop, Nightcore"
"Aron Matthews, Môntan",
millie addy,
"Crucchi Gang, Francesco Wilking",
Jeje Lopes,
"Mauro Valdemi, Joan Alasta",
"Matisse, ChocQuibTown",
RBD Musica,
Shou,"All, japanese, japan, trap"
"IGOR, Pedro Lotto",
DJ VITINHO5,
Luckhaos,"trap, brazil, shittrap, brazilian, BDSM, scremo, nsbm, Sad rap, pedofilo, shitcore"
"MC MN, mc cajá, DJ Robão",
"Mc Mika, MC Saci, DJ Cayoo",
"KT Gomez, Sensei Songs",
"KT Gomez, Laura Ramos, Sensei Songs",
MC CJ,"brazil, brazilian, funk bh"
ppcocaine,"rap, Hip-Hop, trap, sexy, sex, lesbian, sexual, queer, american, los angeles"
RadioClub,funk_add_to_lidarr_batch_22
Killua97,
Vacations,"indie rock, indie pop, indie, dream pop, soul, electronic, australian, my top songs, pop, minimalist"
"Georgel, Nanpa Básico",
Jery Sandoval,"latin pop, Reggaeton"
Elkin Robinson,"Colombia, folk, calypso, world, creole, calipso, mento, PROVIDENCIA, san andres and providencia"
"El Imperio de Cartagena, Criss & Ronny, Zaider, DJ Jader Tremendo",
"Solidstar, Timaya",
GANOZA B,
Jaime,"Deutschrap, rap"
DUBOSS,
"LittleKings, Kalkovich, Zoë Low",
Divolly & Markward,"serbian, Serbia"
"The Sunnefield, Michel Fannoun",
Silent Child,"trap, electronic, american, USA"
Bent Fabric,"jazz, piano, pop, electronic, 60s, instrumental, denmark, jazz pop, danish, 80s"
Bent Fabric and His Piano,
Bent Fabricius-Bjerre,"danish, easy listening, rock, jazz, piano, composer, under 2000 listeners"
"Bad Boy Chiller Crew, S Dog",
Sig,"finnish, pop, new wave, SuomiPop, trip-hop, Hip-Hop, rock, finland, post-punk, suomirock"
"Silva Hound, Michael Kovach, Chi-Chi",
Nella,"beats, Hip-Hop, venezuelan"
"La Perversa, Yomel El Meloso",
"Locura Mix, Nicolas Maulen",
Yulian,
"Dayanara, Daniel del Valle",
"Valentino Khan, Wuki, Roxanna",
Blessed Man,
Perrie,"pop, british, my top songs, X factor, female vocalist, little mix, The X Factor, dance, country pop, synthpop"
Eyad Tannous,"lebanese, Lebanon, Beirut"
"Ahmed Ezzat, Ali Samara",
"Slyver PV, Mazz",
LAURI XCVII,
"Rasmus Gozzi Finland, Rasmus Gozzi, Levi-Äijä, Aso K",
BAMBIKÄÄRME,
"Mr. Zeus, Mikko Alatalo",
Steve Vai,"guitar virtuoso, instrumental rock, instrumental, rock, guitar, hard rock, Progressive rock, heavy metal, Guitar Hero, Progressive metal"
Cao White,
"Eddie, Joe L",
Tous Unis,
Schokkverliebt,"german, pop, party, Schlager, deutsch"
SAIM x CAN,
Pixie Paris,"german, indie, Pop Music, pop, swiss, electronic, french, fresh, female, synthpop"
"GAB, ATC Taff, Καταχθόνιος",
"Bryan Mevi, Enghel",
"Enigma Norteño, Grupo Firme",
Bunnychap,
Josephine Scwartz,
Discoshit,"thrash, thrash metal, crossover thrash, punk, indonesian, indonesia"
Ahmet Cinkaya,rnb
Savan Kotecha,"USA, american, United States, Gujarati roots"
Jakkisteina,
"Arjun Krishna, Nithya Mammen, Zia Ul Haq, M. Jayachandran",
The New Shining,"alternative rock, modern rock, rock, melancholic, the netherlands, pop rock, hard rock, do the right thing, synth rock, suicide"
White Plains,"pop, oldies, 60s, soft rock, bubblegum, sunshine pop, 70s, All, rock, Soundtrack"
"Chris Avantgarde, Red Rosamond",
Trinity (NL),
PmBata,"pop, hip hop, dumb, pop rap"
Shazeb,
"Barath Veeraraghavan, Aishwerya Radhakrishnan, Barath Dhanasekar",
Cayucas,"indie pop, Lo-Fi, indie, beach rock, american, California, Surf, surf rock, surf pop, indie rock"
"UNDREAM, Silent Child, Hannabelle",
Idkconundrum,
"Sudeep Palanad, Amrutha Suresh",
I-LAND,"Korean, pop, boybands, k-pop, enhypen, andteam, i-land"
"Dycal, Márió, Pretty Rico",
Oppie Andaresta,"indonesia, blues, female vocalists, pop, girlygirl, indonesian female vocal"
Vierratale,"pop, power pop, indonesia, pop rock, piano, indonesian"
Illijah,"All, pop, United States, rnb, IlliJah, maine"
Blink,"jazz, psytrance, blink-182, rock, full on, punk, britpop, alternative rock, experimental, madchester"
"Irene Agustine, Bimopd",
Aron Ashab,
Ify Alyssa,"indonesia, ambient, piano, acoustic, Lo-Fi, indie pop, female vocalists, bedroom pop, indonesian"
Gemma Dunleavy,"pop, irish, dance, electronic, dublin, 2020s, european, 2010s"
Movin,
"Aaron Whelan, Ryan Redmond",
MOM + THE REBELS,
Dream Escape,"Progressive, metal, post-hardcore, metalcore, Progressive Metalcore, israeli"
Dana Lev,
"BEMET, Michael Swissa, Hatikva 6, Omri 69 Segal",
"NOROZ, Ido B & Zooki",
"הגל השני, Doron Talmon, יוגב גלוסמן",
"Skar & Manfree, Francesca Brambilla, Vise",
Elenoir,"italian, pop, trip-hop, Italy"
"BAZ, RDS Summer Band",
chiamamifaro,"indie, pop, italian, female vocalists, Italy"
Giulia Penna,Italy
Yuaru,
"mei, Henrii, ねんね",
四季彼方,
Girls2,"JPop, LDH, j-pop, japan, idol, girlgroup, Girl Groups, girls2, expg, j idol"
Mikidozan,
マルシィ,japan
"Rocketman, Shiori Tomita",
MORISAKI WIN,"j-pop, burmese"
Yuu Miyashita,"utaite, japanese, jp, vocaloid"
"Denijs Grieze, Nikolajs Puzikovs",
Kloud$,
"Azlan & The Typewriter, YonnyBoii",
"政学Zx, Lil Milk",
michiee,
Masterpiece,"Power metal, hardcore, japanese, symphonic metal, oldschool hardcore, neo-classical metal, hardcore punk, symphonic power metal, punk, melodic metal"
GRECIA,"female vocalists, pop, venezuela, latin pop"
Leil,"morocco, morrocan"
J.E. Sunde,"folk, singer-songwriter, Minnesota, indie pop, indie, pop, USA, indie folk, american, Midwest"
Billy Dans,dutch
"Marlin., Shqq",
"Yung Fuego, Swag Money",
"Taste of Pluto, Navy, Marwin",
"Lofi Fruits Music, Orange Stick, Avocuddle",
"K Motionz, Duskee",
"Graysound, Elipsa",
Rameses B,"Drum and bass, dubstep, chillstep, chillout, electronic, dnb, liquid funk, Liquid, melodic dubstep, ambient"
DJYung$avage,"chopped and screwed, texas, dallas, Dirty South, chopped n screwed"
Bjørn-Espen,
Sevz,
Luxus Leverpostei,"norwegian, rock, pop, comedy, Norway, live, dancehall, norsk, kvinesdal, danseband"
"Victor Cardenas, Meluchis, FIGHT CLVB",
Kängu,
"Principal 507, Alex Zurdo",
Meli Galeano,
Ivan Medrano y La Banda del Machete,
"Álvaro López, Tony Succar, Resq Band, Angel Lopez",
"Ten Towers, Toadstool",
Mojo Nova,
A for A,
Benedict Cua,
"Yayoi, Yosso, Lopau",
Amiel Sol,"OPM, Filipino"
"Bro Justin, Erica Banzuelo",
Michael Pacquiao,"rnb, Hip-Hop"
"Sam Mangubat, KIKX",
"Kodak Black, Plies",
"Tovaritch, Paluch",
"Kapitalny, Kejmil",
Andrzej Duda,"polish, rap, parody, Hip-Hop, polskie, poland, politics, Polish RAP, polish hip-hop, joke"
King Bigs,Portugal
TUYA,"spanish, indie, indie rock, dreampop, los he visionado en directo"
"Dj Staffy, Preto Show, Deezy, Laylizzy",
"Iuly Neamtu, Costel Biju",
"Anna Lesko, Culita Sterp",
"Ruby, Florin Salam, Costi",
WizTheMc,"rap, Hip-Hop, hip hop, south african, experimental hip hop, cloud rap, emo rap, emo, pop, african"
Aggylow,
Rangga Jones,"indonesian, indie, rnb, singer-songwriter"
beatsbyhand,"Bass-House, south-africa, Port Elizabeth"
Loyiso,"pop, soul, r&b, All, south africa, spotify, catchy, damned good"
"Stogie T, Nasty C",
Glenn Jones,"folk, guitar, acoustic, instrumental, American Primitivism, soul, american primitive, americana, rnb, USA"
"Four7, Des'Rae",
"Dudi, Bejaa",
"Indara, Sergio Contreras, Los Rebujitos",
"María Isabel, Juan Magán",
Gianmarco Onestini,
Mario Puglia,
"JdM, Galvan Real, Dr. López",
Yeico X Toni,
Zed & Nym,
Professor Twinkleton Svenska,
"Hertzberg & Funke, Affas",
AJLO,
Felsenstein,"Nightcore, electronic, Nigtcore"
Tuneberg,
Kun Fu,
El Tholathy El Mareh,
"Ben Tripp, KES KROSS",
OSOG,
mei ehara,"singer-songwriter, japanese, J-Indie, city pop, japan, indie pop, acoustic, nippon, 2020s, 2010s"
KRN,"french, ambient, pop, indie, House, Hip-Hop, rap, female vocalists, indie pop, france"
Caru,"thrash metal, rock, f23"
"Kaz Bałagane, Młody Dron",
Jono Joni,
Eoghan Brennan,
"HANDSOMEBOY TECHNIQUE, Keiichi Sokabe",
"Cal X Pepper, Jay Ronic",
A!nt That All,
"Max Fail, NATAN",
"Avi Snow, MVCA, iRO, Fake ID",
草爺,
Osean,"C-pop, Chinese Pop, c pop, Turkish Pop"
"Kimmy陳潁宜, 踢萬 8ig 8a8y",
神棍樂團,"taiwanese, rock"
Popo J,taiwanese
"G5SH, 莫宰羊",
JOYCE 就以斯,"taiwanese, taiwan, mandopop"
夢飛船 (Dreamz FM),"singapore, chinese"
榕幫,"taiwan, Hip-Hop"
"Shallow Levée, deca joins 鄭敬儒",
曾寶儀,
Mariotube Doody,
1/N,"indie rock, rock, post-rock, Korean, k-rock, indie, krock, korean band, k-indie"
"bonnadol, anotherboytj",
Roman Kayz,"singer-songwriter, pop, Hip-Hop, rnb, Lo-Fi, chill"
bonnadol,"thai, thailand, t-pop"
DIAMOND MQT,"thailand, thai, Thai trap"
JODAI,
Butterfly,"dance, hard rock, eurodance, 90s, heavy metal, rock, classic rock, ambient, House, jazz"
ฟอร์ด อรัญญ์,
ไตเติ้ล DM003,
"TAWANBULLET, Highhot",
Tangerine Rye,
"üçkuruş, Duygu Edis",
Tolan Shaw,
Serkan Reçber,
Murat Karaytu,
Lust,"black metal, Canadian, heavy metal, nsbm, thrash metal, shoegaze, hard rock, bestial black metal, war metal, canadian black metal"
Ayten Rasul,
Bariswu,
Doğukan Yakut,
"Tefo, Seko",
Uravnobeshen,
Mustafa Barak,
"Servet Tunç, İvan Aslan",
Su El Roman,
Nilüfer Örer,"turkish, pop, turkey"
Tayo Sound,"pop, rap, electronic, nigeria, nme 100"
"Bfb Da Packman, Sada Baby",
Mothica,"pop, indie pop, indie, electropop, american, alternative rock, electronic, alternative metal, alternative pop, alternative"
Jelly Roll,"rap, Hip-Hop, country, country rap, jelly roll, USA, hip hop, country rock, Tennessee, underground rap"
Wabie,"indie, pop, indie pop, USA, my top songs"
"ZARAMAY, Nahuel The Coach",
"Tuti DJ, Maty Deejay",
"Franux BB, Gian",
Nhật Phong,
Ti-K,
"Ngô Lan Hương, DCROWNFLY",
"Đạt Trần, Nâu",
"Rich Choi, YelowX3",
"Hashashins, Deys, Karian, AyamCamani, Zero, Frank, Feno",
安苏羽,"chinese, China"
Vipra,"electronic, experimental, Italy, italian, lento violento, slowstyle, Deconstructed Club"
Radio And Weasel,"Uganda, East African"
"Birchill, Mr. Vegas",
Tygger Music,
Choliare,
"Logan Mize, Donovan Woods",
Trang Thien,
Rosario Bléfari,"female vocalists, argentina, indie pop, indie, rock, alternative, pop, pop punk, indie argentina, Rock Argentino"
Aniasko DJ,
Franco Godoy,
"Fortafy, Donell Lewis, Kennyon Brown",
"Smitmeister, Jason Imanuel",
"Farbror, S. Tureplan",
"loafers, Helion, The High",
Bonzo,"rock, post-rock, college rock, beats, Lo-Fi, indonesia, pop punk, ann arbor, Michigan, estonian"
Costa,"electro, jungle, breaks, trance, ghettotech, techno, latin club, rap, spanish hip-hop, spanish hip hop"
Luan Otten,
"LosPetitFellas, Mabiland",
"Sinego, Leonardo La Croix",
Tata Bojs,"Czech, alternative, alternative rock, electronic, rock, pop, indie, alternative pop, tatabojs, Czech Republic"
nath,"cloud rap, vocal, Lo-Fi, polish, melodic, Polish RAP, atmospheric, Cloud, afro-funk, vapor rap"
Mick Palmer,
Krzysztof Wyszyński,
"Noyzzz, 8ird, Fell'g",
The One World Ensemble,
"Lars-Erik Larsson, Finn Bø, Bias Bernhoft, Arild Feldborg, Forsvarets Stabsmusikkorps, THE STAFF BAND OF THE NORWEGIAN ARMED FORCES, Schola Cantorum, Ingar Bergby, Tone Bianca Sparre Dahl",
Marion Talavera,"Ballad, rock, Pop-punk, OPM, Filipino, pinoy"
rusowsky,"pop, rnb, spanish, spain, House, electronic, latin, electropop, neoperreo, dancehall"
林鴻宇,
"BeatKing, Queendome Come",
Raie,
أرسينِك,
Abbasquiat,egypt
Bengtas Ballin,
Miia Junes,"finland, indie"
"Jukka Takalo, Mosquito Caribia",
Aztra,"folk metal, heavy metal, ecuador, Suomirap, finnish, rap, hip hop, Hip-Hop, American Native Folk Metal, ahky records"
Nuppu Oinas,finnish
"Nikolaos, Ällä",
"Loiriplukari, Joonas Widenius",
Coyote Jo Bastard,"hip hop, french, french rap, Hip-Hop, trap"
Viki,"serbian, noise, seljacka muzika, folk, Narodna, turbofolk, extreme loud noise jazz punk sheer paranoid terror, Serbian Popular, Disco Noise, Serbian folk"
"Poulaxe, Skodri, Biscuit, Tisco",
LVZ,sad
"Kepler, Leto",
Monte & Guma,
F-Raz,"german, German RnB, electronic, dance, club, rnb, remix, teen pop, guilty pleasure, male vocalists"
metyou,
Fernando Cancel,
"Kirka Rapitzin, Sarkastinen",
TOOPOOR,"pop punk, alternative rock, pop rock, UK, emo rap, soundcloud rap, Post Grunge, Trap Metal, cloud rap"
Sleep in 8D,
"Samanta Duque, High Beats Records",
"ONIRIA, YSY A",
Past Present,
MC Rayban,
"Milton Nascimento, Criolo, Amaro Freitas",
MAFE,All
Spidermei,
Şebnem Sarman,
"Panagiotis Chatzipapas, Ripen",
"Bubbi Morthens, Hjálmar",
"Stefán S. Stefánsson, Ljósin í bænum",
Fjörefni,
Keethan,"electronica, pop, india"
Sebastian Rhodes,
"Vivart, Sarah Lashari",
"Karen Harding, Digital Farm Animals",
"Barbie Maan, Sidhu Moose Wala",
Kezia Amelia,
Dimas Titis,
"Haim Dadon, דקל וקנין",
Sagi Braitner,
Martina Beltrami,"italian, Italy"
"m-flo loves chelmico, m-flo, chelmico",
THE RiCECOOKERS,"rock, japanese, alternative, J-rock, alternative rock, indie, indie rock, nu jazz, japanese rock, lounge"
宮迫 博之,
"りりあ。, あれくん",
Nombeko Auguste,"pop, lithuania, female soul vocalists, lithuanian female vocalists, Eurovizijos Atranka 2020, eurovision 2023 jury"
Sara Fajira,"indonesia, indonesian"
"NEGAPHONE, Lord Mehdi",
Denko,"Grunge, acoustic, bulgarian"
"DIRTY T, Dylan Dos Santos",
Harriet Jaxxon,"Drum and bass, dnb, mainstream"
"Miel San Marcos, Christine D'Clario",
Kool-D,
Safira Inema,"indonesian, indonesia, Javanese"
Jordi Sans,
"Diệp Hoàng Anh, La Hồng Đức",
"OGF, ZOT on the WAVE",
Saida Fikri,"morocco, soft rock, pop rock, singer-songwriter, Female Voices, female vocalists, rai, north africa, Saida Fikri  rif, maghreb"
Karma K,
Naldo,"brazilian, funk, Reggaeton, Naldo, funk melody, electronic, pop, dance, brasil, brazil"
Chago,"indie, Colombia"
"BIJOU, Dr. Fresch, Willy Northpole",
Konsta Hietanen,finnish
Petrus Schroderus,
Bat & Ryyd,"humour, finnish, pop, comedy, finland, rock, Suomi, male vocalists, european, funny"
Lassi Viljanen,
Eteläranta,finnish
"Xmies, Yeboyah, Dauda Koroma, Paleface, Solonen, Mercedes Bentso, Kosola, Asa Masa, Tantr Slangrr, DJ Massimo",
"BLKCITY, RAIZA BIZA, Mo Muse, JessB, Blaze the Emperor, Abdul Kay",
"Romy Low, Jossef",
Lubin,
Isla Bonita,
Phonograph,"alternative, indie, americana, electronic, Brooklyn, sxsw 2008, sxsw 2007"
The Narcs,"New Zealand, 80s, punk, rock"
"Menor Menor, Akim, Yemil, Chamaco",
Aisha,"latvian, reggae, female vocalists, pop, Eurovision, techno, ebm, Dark Techno, minimal techno, Acid"
"Anyuri, LH",
Prometh,"poland, polish"
"Kinny Zimmer, Szpaku",
"Mlody Korden, Salvador, Young Kai",
"Lil Peep, Cold Hart",
"JWP/BC, The Returners",
"Zn Prods, Aks Prods, Minus",
Black D,Hip-Hop
Mimi & Josy,"my top songs, kids"
"Lowsan Melgar, Julio Melgar, Miel San Marcos",
Miguel Fasa,
"SIRI, Sez on the Beat",
Kids At Midnight,"female vocalists, indie, electronic, pop, synthpop, indie pop, synth, spotify, 3-5, All"
Lee Cole,rockabilly
Noreh,"latin, pop"
ALM,"hip hop, indie, gospel, thrash metal, lovely, christian rock, Dreamy, youth, religous"
Södermalm,
"BENZALERT, J JAZZSPER",
Newery,
Aycin Asan,
TheFloudy,
"Celo Boluz, Cem Adrian",
白小白,"chinese, pop, mandopop"
Batterie Fanfare De La Garde Républicaine,
王薇OneWay,
Kang Seung Sik,"Ballad, ost, victon, pop, IST Entertaintment, k-pop, Korean, ballads, Kang seungsik, seungsik"
GLN,"House, electronic, electro, dance, electronic house, UK"
"REVIVE 'EM ALL 2020, Beverly, FAKY, FEMM, lol, Yup'in, 安斉かれん",
"Azim, Syabil, Muaz, Zahir, Qiff",
Horacio Palencia,"latin, spanish, mexico, acoustic, romantic, World Music, male vocalists, 10s, under 2000 listeners"
"JenJoon, 4lfa",
Daoudi,"morocco, north africa, chaabi, maghreb, africa, Love, world, World Music, lounge, female vocalists"
Azira,
Rooftime,brazil
DINAND,"male vocalists, dutch, dutch male vocalists, europe 2020"
"Jack Mirror, Champion",
"Kid Fresco, JAY ROZZ",
"Hablando Huevadas, Dj Peligro",
Naife,cubana
Julen y la Gente Sola,"twee, indie, Esquizodelia, uruguay, indie yorugua, solymar"
"Josiah De Disciple, JazziDisciples, Mpura",
Sishii,
K!ngdom,"spanish, spain"
"Yo me corono, Rayden, Despistaos, Paul Alone, Sinsinati, ELE, Taburete, Dani Fernández, Siete de Picas, Mi Hermano y Yo, Chlöe's Clue, Bombai, Manel Navarro, Edurne, Angy, Fran Perea, María Parrado, Nerea Rodríguez, Pablo Puyol, Lucía Gil, Edu Soto, Hotel Flamingo, Alex O'Dogherty, Marazu, Roko, Marina Carmona, Merche, Sergio Rojas, Jaiflyer, Fugaz, Alex Gómez, Belén Aguilera, Isma Romero, Lucas Colman",
Alex Palomo,
"Fara, Hozwal, Omy de Oro, Myke Towers, Ankhal, Juliito",
Etchy,
Susanna Karlsson,
Verity,"90s, eurodance, male and female, pop, hard rock, alternative, heavy metal, uk metal, female vocalists, uk rock"
"盧栗莉, 嘎嘎",
PER6IX,"Girl Groups, pop, cpop, C-pop, taiwan, taiwanese, taiwanese pop"
Cool,"Korean, k-pop, Ballad, Kpop, pop, easy listening, japanese, psychedelic, psytrance, hiphop"
"Hakan Kurtaş, Kalben",
Şebnem Hassanisoughi,
Oğuzhan Özel,
Oynat,
VİRA,
Dj YoungBoi,
aia,"Romanian metal band, Romanian, pop, rock, finnish, Eurovision, melodic rock, preselection"
"Emre Gören, Ferdi Özbeğen",
Baran Bölükbaşı,
Alter,"shoegaze, japanese, post-hardcore, Progressive metal, thrash metal, post-rock, Post-Metal, trancecore, dark electro, screamo"
"Imanbek, MORGENSHTERN, Fetty Wap, KDDK",
"Okills, Melissa Robles",
