artist,genre
Luifer Cuello,"All, vallenato"
Ebe Dancel,"philippines, filipino pop rock, alternative, pop, OPM, filipino rock, rock, Pinoy Rock, singer-songwriter, Pinoy Music"
Maureen,"dancehall, female vocalists, shatta, Martinique, rap, rnb, france, 90s, caribbean"
Sense,"idm, ambient, electronic, glitch, electronica, Progressive rock, australian, netlabel, Ambient IDM, soundscape"
Autotelic,"OPM, rock, indie, Filipino Music, philippines, pinoy, filipino indie"
"Ebe Dancel, Autotelic",
B. P. Valenzuela,"synth pop, electronic, philippines"
"New Hope Club, Bradley Simpson",
"Białas, Lanek",
"Blue Swede, Björn Skifs",
La Maravillosa Orquesta del Alcohol,"bluegrass, folk, punk, rock, blues, spanish, spain, rock & roll, folk rock, All"
"Karen Méndez, Mike Bahía",
"Ricardo Lezon, McEnroe",
"Recycled J, Rels B",
Tigres Leones,"psychedelic, indie, rock, pop, alternative, noise, shoegaze, indie rock, alternative rock, Lo-Fi"
Marwán,"spain, egypt, cantautor, Songwritter, cancion de autor"
"Maldita Nerea, Leire Martinez",
"Sweet California, Danny Romero",
John Maus,"Lo-Fi, experimental, Avant-Garde, synthpop, pop, sounds even better when drunk, electronic, post-punk, synth pop, hypnagogic pop"
Jacobo Serra,"acoustic, indie, spain"
"Jake Bugg, Noah Cyrus",
Merche,"spanish, female vocalists, pop, latin, Espanol, spain, latin pop, sfdk, merche, Ballad"
Ayax y Prok,"spain, rap, Hip-Hop, hip hop, underground hip-hop, underground rap, old school rap, underground hip hop, spanish hip-hop, spanish rap"
Shazaam,"swedish hiphop, swedish, Hip-Hop, hip hop, parody hip-hop rap, parody hiphop, hiphop, parody rap hiphop, parody rap hip-hop, parody hiphop rap"
Black Moose,
Kid Jallow,"hiphop, svenska, rapp, svensk hiphop, svensk rapp"
"OVÖ, Nathan K",
Europe,"hard rock, rock, classic rock, 80s, hair metal, swedish, heavy metal, Glam Metal, glam rock, metal"
Ingrid,"pop, Grunge, punk, dance, electronic, trance, chillout, experimental, hardcore, new wave"
"Gabbe G, Rawda",
"Ros, Michel Dida, Jaqe",
Frida Sundemo,"electropop, swedish, folktronica, synthpop, female vocalists, folk, pop, Scandinavian Girls, electronic, indie pop"
Hot Like Sushi,pop
"X-Stylez, Two-M",
"Pablo Nouvelle, Kinnship",
Kadebostany,"electronic, pop, swiss, electropop, female vocalists, The Countdown, ska, synthpop, dance-pop, art pop"
"ESH, Chris Burke",
"Oat Pramote, UrboyTJ",
Pang Nakarin,"indie, rock, thailand, thai"
Chart Suchart,
Selda Bağcan,"14, turkish, folk, 13, turkish folk, turkey, political, Protest, psychedelic, Psychedelic Rock"
Yaşlı Amca,"alternative rock, indie, indie rock, turkish, turkey"
Trap City,track
"MC Quakez, Shakes",
Sharna Bass,"pop, soul, female vocalists, rnb, United Kingdom"
Aaron Unknown,"Grime, rap, Hip-Hop, UK"
Saint Mesa,"american, indie, alternative, singer-songwriter, LA Pop, indie pop, California"
Tee Grizzley,"Hip-Hop, rap, trap, detroit, Gangsta Rap, hip hop, american, Michigan, Conscious Hip Hop, detroit trap"
Dark Honey,"indie, pop, indie pop"
"DNCE, Nicki Minaj",
"Eminem, Rihanna","rap, Hip-Hop, hip hop, Eminem, pop, american, detroit, male vocalists, slim shady, Gangsta Rap"
George Harrison,"classic rock, rock, singer-songwriter, british, pop, 70s, The Beatles, george harrison, pop rock, Psychedelic Rock"
"Taburete, Camila Mayor",
The Doors,"classic rock, Psychedelic Rock, rock, 60s, psychedelic, blues rock, blues, american, 70s, Acid Rock"
Love of Lesbian,"indie, spanish indie pop, spanish, indie pop, pop, rock, alternative, indie rock, alternative rock, spanish indie"
Felix Da Housecat,"House, electronic, Electroclash, electro, electronica, dance, techno, american, chicago, dj"
Coque Malla,"Spanish Rock, 80s, rock, pop rock, 90s, spain, spanish, 00s, Pop-Rock, All"
Roy Orbison,"classic rock, rockabilly, 60s, oldies, rock, Rock and Roll, singer-songwriter, rock n roll, pop, american"
Jane's Addiction,"alternative rock, rock, Grunge, alternative, hard rock, alternative metal, 90s, Funk Rock, american, 80s"
ZPU,"rap, Hip-Hop, spanish rap, spanish, spanish hip-hop, hip hop, live, Lebuqe, es el mejor, alicante"
Miles Davis,"jazz, trumpet, bebop, Fusion, blues, cool jazz, jazz fusion, modal jazz, Hard Bop, instrumental"
Camaron De La Isla,"Flamenco, spanish, Gypsy, singer-songwriter, world, spain, guitar, buleria, cantaor, World Music"
Ilegales,"rock, Spanish Rock, punk rock, spanish, latin, merengue, punk, Asturies, 80s, Rock and Roll"
The Housemartins,"80s, pop, british, indie, britpop, indie pop, rock, jangle pop, hull, college rock"
"YG, Lil Wayne, Rich Homie Quan, Meek Mill, Nicki Minaj",
Rey lui,"Rock 'n' Roll, rockabilly"
Antonio Vega,"cantautor, spanish, Cantautores, pop rock, pop, Antonio Vega, rock, singer-songwriter, pablo sciuto, que genio"
Mellow Mood,"reggae, dub, italian, Italy, soul, sunny reggae, mellow mood, positive, pop, rnb"
Willy Crook,"funk, 80s, soul, rock, saxophone, 90s, argentina, funkifunkik, Redondos"
Los Tetas,"funk, chile, rap, rock, Hip-Hop, rock chileno, latin, Hip Hop Latino, chilean, latino"
Ariel Rot,"rock, Rock Argentino, Spanish Rock, argentina, spanish, rock en español, pop, pop rock, singer-songwriter, All"
Joe Purdy,"folk, singer-songwriter, acoustic, indie, american, male vocalists, greys anatomy, Joe Purdy, Mellow, alternative"
Frans Cuspinera,"folk, pop, World Music, Flamenco, fado, cantautor, singer-songwriter, Cantautores, catalan, spanish"
Röyksopp,"electronic, chillout, ambient, norwegian, electronica, trip-hop, downtempo, dance, synthpop, scandinavian"
Franco De Vita,"franco de vita, latin, pop, venezuela, spanish, latin pop, Romantica, male vocalists, balada, singer-songwriter"
"U2, The Edge, Johnny Cash",
Los Enemigos,"rock, spanish, Spanish Rock, blues rock, Madrid, spain, classic rock, españa, Rock Urbano, Rock Espanol"
Isabelle Boulay,"french, female vocalists, pop, quebec, french pop, Canadian, canada, francophone, female vocalist, quebecois"
Stiff Little Fingers,"punk, punk rock, irish, political, rock, 70s, Classic Punk, Punk 77, british, belfast"
Beauvois,"chillout, ambient, electronic, dance, france, EDM, funk_add_to_lidarr_batch_3"
Trapt,"alternative rock, rock, post-grunge, hard rock, alternative, alternative metal, Nu Metal, american, trapt, Post Grunge"
Banda A Favorita,"pop, brazil, brasil, hit, Viral, Brega, i got you, bebe rexha"
Luíza Boê,"brazilian, pop, Minas Gerais, mpb, capixaba"
3030,"rap, hip hop, rap underground, brazil, 3030, rnb, brazilian, pop rap, rio de janeiro, Nacional"
"Young Wolf Hatchlings, Horses Heaven",
Jeremy Bosch,puerto rico
Gandhi,"costa rica, rock, 00s, Progressive rock, american, alternative metal, alternative rock, Rock en Espanol, alternative, rap"
S.O.S.,"hardcore, nyhc, metal, pop, rap, female vocalists, House, Need to Rate, electro, rock"
DinPei,
Yuzi Qin,
AMYO,"taiwanese, cpop"
"Snavs, Fabian Mazur",
"Şanışer, Sokrat St",
Gizem,Turkish Pop
Eda Baba,"turkish, woman, indie, pop, singer, female, alternative, vocalist, Turkce, Turk"
Noizy,"Albanian, rock, indie, japanese, female vocalist, hiphop, rap, hip hop, All, Hip-Hop"
SesVerSus,
Grace Mitchell,"indie, singer-songwriter, acoustic, female vocalists, pop, indie pop, USA, american, chillout, funk_add_to_lidarr_batch_11"
Elli Ingram,"soul, jazz, british, pop, jazzy, english, female vocalist, female vocalists, england, try"
"Kat Krazy, Sebastian Tree",
Mallory Knox,"post-hardcore, rock, alternative rock, alternative, indie, british, punk rock, emo, punk, powerpop"
"Enrique Iglesias, Sean Paul, Matt Terry",
Brandon Ray,"country, USA"
Boston,"classic rock, rock, hard rock, Progressive rock, 80s, 70s, american, boston, AOR, arena rock"
Dick Dale and his Del-Tones,"surf rock, Surf, rock, classic rock, Soundtrack, american, instrumental, 60s, rockabilly, USA"
"Obrint Pas, Xavi Sarrià",
Yazoo,"new wave, synthpop, 80s, electronic, synth pop, british, pop, female vocalists, new romantic, Yazoo"
Antònia Font,"catala, pop, indie pop, catalan, indie catala, spanish, spain, All, indie, spanish indie pop"
Rafa Espino,depressive rap
Frank Black,"alternative, alternative rock, rock, indie, indie rock, singer-songwriter, 90s, american, USA, boston"
Corcobado,"experimental, cantautor, rock, Lacrimogeno, spanish, spanish bizarro, español, poesia, sangre, Corcobado"
R&E a.k.a. Rumanetsa & Enchev,"bulgarian, bulgaria"
In Mourning,"Melodic Death Metal, progressive death metal, Progressive metal, death metal, doom metal, swedish, progressive melodic death metal, metal, Swedish Metal, Sweden"
El Chojin,"rap, Hip-Hop, hip hop, spanish hip-hop, spanish, spain, spanish rap, Madrid, posirap, españa"
Nada Surf,"indie rock, indie, alternative, alternative rock, rock, american, power pop, indie pop, new york, 90s"
Cheb Houssem,
"DJ Hamida, RIDSA",
Raquel Eugenio,spanish
Corcobado y Cría Cuervos,"Corcobado, bolero, sangre, intense, Madrid, cancion, poesia, yorx, autor"
Luke Million,"Disco, nu-disco, House, indie, australian, synth, All, Italo Disco, nu disco, Luke Million"
VONA,"melodic hardcore, hardcore, swedish, metalcore, pop punk, melodic metalcore, Sweden, post-hardcore, heartcore, german"
"Agatino Romero, Conrow",
"Farruko, Anuel AA",
Robert Plant,"classic rock, rock, hard rock, blues, british, blues rock, folk rock, 010, Led Zeppelin, singer-songwriter"
Xmies,"hip hop, finnish, finland"
愛THE BLXCK SINATRA死,
Romano,"rap, pop, hip hop, german, germany, funk, acoustic, electronic, experimental, singer-songwriter"
ACE TEE,"trihop, rnb, hip hop, german, deutschland, triphop, trip-hop, Deutscher Hip Hop"
DJ Albert Green,
TOTEM,"metalcore, thrash metal, death metal, polish, metal, russian, doom metal, Melodic Death Metal, Female fronted metal, psychedelic"
Bill Charlap Trio,"jazz, piano, cool jazz, All, jazz piano, USA, instrumental, keyboard, Post-Bop, piano jazz"
"Djonga, Pineapple StormTv",
Dodo & Dee,
"David Tort, Markem, Yas Cepeda, Ella Loponte",
Aloe Blacc,"soul, Hip-Hop, Neo-Soul, Stones throw, hip hop, rnb, funk, american, jazz, California"
Sonny,"electronic, pop, electro, alternative, electronica, emo, indie, american, Eurovision, pop punk"
Los Corrientes,"ecuador, guayaquil"
The Undercover Dream Lovers,"experimental, indie, indie pop, electronic, american, Psychedelic Rock, psychedelic, dream pop, indie rock, indietronica"
Phoenix,"indie, french, indie pop, electronic, rock, indie rock, alternative, pop, alternative rock, france"
JPattersson,"germany, indie, Leipzig"
Marmic,
Arleta,"Greek, female vocalists, entexno, greece, trap, new wave, All, rap, hip hop, female vocalist"
Pixies,"alternative rock, alternative, indie, indie rock, rock, 80s, american, Grunge, post-punk, 90s"
"Bergsveinn, Magni, Hreimur, Grettiskórinn",
Grýlurnar,"new wave, rock, icelandic, iceland, post-punk, female vocalists, deutsch"
"ILIVEHERE., Kalulu",
Leon Lour,"future bass, UK, funk_add_to_lidarr_batch_16"
ansis,"Hip-Hop, PKI, rap, latvian, Kreisais Krasts, latvia, lv-hh, insane beatmaker, ansis, PKI-reps"
VIŅA,"Hip-Hop, rap, latvia, latvian"
Garbanotas Bosistas,"blues rock, lithuanian, Psychedelic Rock, folk rock, indie, rock, folk, krautrock, All, indie rock"
Baltasis Kiras,"folk, indie rock, lithuanian"
Sonny Alven,"All, norwegian"
"The Main Level, Kingsley Anowi",
"Rawayana, Willy Rodríguez, McKlopedia, La Vida Bohème",
"Ex Battalion, Flow G, John Roa",
Isaura,"dutch, portuguese, singer-songwriter, pop, Junior Songfestival, female vocalists, Junior Songfestival 2009, sofar sounds, portuguese female vocalists, Festival da Canção 2018 Composers"
"Demarco Flamenco, Juan Magán, Maki",
Secondcity,"House, deep house, electronic, tech house, UK Garage, british, dance, english, UK, garage"
"Tiësto, Oliver Heldens, Natalie La Rose",
"Rkomi, Izi",
Francesco De Gregori,"italian, cantautori, singer-songwriter, folk, italiana, De Gregori, Cantautore, italianigdchill, pop, italiano"
KID FRESINO,"japanese, hip hop, Hip-Hop"
The Learners,"japanese, rock, indie, rockabilly, rock n roll, japan"
Real Estate,"Lo-Fi, indie, surf rock, Surf, indie rock, Alt-country, psychedelic, dream pop, american, indie pop"
BOOM BOOM SATELLITES,"electronic, japanese, rock, techno, electronica, J-rock, big beat, breakbeat, electronic rock, alternative"
BRADIO,"Disco, japanese, funk, rock, j-pop, soul, Garage Rock, Funk Rock, alternative, anime"
Tokyo Karankoron,"j-pop, japanese, anime, japan"
Circa Waves,"indie rock, indie, british, rock, UK, england, All, liverpool, my top songs, seenlive"
FKJ,"electronic, funk, downtempo, nu jazz, indie, pop, french, france, alternative rnb, chillout"
"Tyga, Kanye West",
Melly Goeslaw,"indonesia, pop, Soundtrack, Ballad, indonesian, alternative, female vocalists, girlygirl, singer songwriter, amr"
Fatin,"female vocalists, pop, indonesian"
Sean Kingston,"rnb, Hip-Hop, reggae, pop, hip hop, Sean Kingston, r&b, american, male vocalists, rap"
Leona Lewis,"pop, female vocalists, soul, rnb, british, leona lewis, r&b, female vocalist, singer-songwriter, X factor"
Klaxons,"new rave, indie, electronic, british, indie rock, rock, alternative, dance punk, dance, alternative rock"
"Timbaland, OneRepublic","Hip-Hop, rnb, rap, pop, hip hop, american, Timbaland, dance, r&b, male vocalists"
Soulja Boy,"Hip-Hop, rap, Crunk, hip hop, snap music, skinny wimp, talentless turd, the gayest thing ever to happen to music, nothing but shit, for losers"
"Rihanna, JAY-Z","pop, rnb, female vocalists, dance, Hip-Hop, Rihanna, r&b, hip hop, american, reggae"
Kate Nash,"female vocalists, british, indie, indie pop, singer-songwriter, pop, alternative, britpop, piano, indie rock"
Kaiser Chiefs,"indie, indie rock, britpop, rock, alternative, british, alternative rock, UK, 00s, kaiser chiefs"
"Timbaland, Keri Hilson, D.O.E.",
Avril Lavigne,"pop rock, pop, rock, female vocalists, Canadian, pop punk, avril lavigne, punk, alternative, alternative rock"
JoJo,"pop, rnb, female vocalists, soul, JoJo, american, r&b, dance, singer-songwriter, teen pop"
Sugababes,"pop, female vocalists, british, dance, rnb, Girl Groups, Sugababes, 00s, girl group, britpop"
The Hoosiers,"indie, indie rock, british, alternative, rock, indie pop, britpop, pop, alternative rock, swedish"
"Alex Gaudino, Crystal Waters",electronica
Ida Corr,"House, dance, electronic, club, female vocalists, danish, denmark, electro, female vocalist, pop"
Take That,"pop, british, britpop, 90s, boybands, male vocalists, pop rock, take that, robbie williams, dance"
"Axwell, Shapov",
Fujifabric,"J-rock, japanese, rock, alternative, j-pop, pop, Japanese Indie, jrock, new wave, J-Indie"
Alejandro Sanz,"spanish, pop, latin, latin pop, spain, alejandro sanz, male vocalists, español, singer-songwriter, romantic"
"Ismo, Soufiane Eddyani",
Ari Ólafsson,"pop, iceland, icelandic, Eurovision, eurovision 2018, Eurovision Song Contest, ESC, esc 2018, eurovision song contest 2018, icelandic male vocalists"
"Stefanía Svavarsdóttir, Agnes Marinósdóttir, Regína Lilja Magnúsdóttir",
The Legendary Fruitman,
"M-22, Medina",
"Nightcrawlers, John Reid","House, dance, electronic, 90s, eurodance, scotland, UK, Scottish, american, electronica"
Andrea Vantini,"pop, grindcore, RAC, italian, anthem, porco dio, musica alternativa, scheletri nell armadio"
Nulbarich,"japanese, japan, rock, soft rock, funk, J-rock, pop rock, japnese, city pop"
Waylon,"soul, dutch, pop, motown, male vocalists, country, 00s, Eurovision, Eurovision Song Contest, eurovision 2018"
MAX,"j-pop, japanese, dance, pop, eurobeat, max, 90s, JPop, electronic, group"
Causes,"pop, indie pop, All, the netherlands, singer-songwriters, indie, singer-songwriter, english, UK, indiepop"
SYML,"indie, pop, dream pop, indie pop, my top songs, american, electronic, USA, post-rock, chillout"
Nick Drake,"folk, singer-songwriter, acoustic, indie, Mellow, british, 70s, folk rock, melancholy, 60s"
Erykah Badu,"soul, Neo-Soul, female vocalists, rnb, jazz, funk, Hip-Hop, Neo Soul, hip hop, american"
Evan Yo,"taiwanese, chinese, male vocalists, C-pop, taiwan, evan yo, pop, mandarin, cpop, Asian Pop"
Sam Lee,"folk, contemporary folk, instrumental, experimental, indie folk, british, singer-songwriter, classical guitar, folk rock, Korean"
黃小琥,"taiwan, pop, chinese, soul, female vocalists, taiwanese, jazz, Asian, Asian Pop, C-pop"
Tyrone Wells,"acoustic, singer-songwriter, folk, soft rock, Mellow, indie, pop, male vocalists, american, pop rock"
Xavier Rudd,"folk, acoustic, australian, singer-songwriter, indie, didgeridoo, roots, Surf, reggae, chill"
Fat Freddy's Drop,"dub, reggae, New Zealand, chillout, chill, soul, jazz, Kiwi, electronic, Wellington"
"BK, Mr. Saik",
"DJ Anton, Staysman, Staysman & Lazz",
Hermes House Band,"pop, dance, party, dutch, german, Hermes House Band, cover, anglais, netherlands, female vocalists"
Sara Farell,"country, pop, indie, singer-songwriter, indie pop, dance, Sweden, Sverige, stockholm, female vocalists"
El Codigo Kirkao,
Leslie Shaw,"pop, Peru, pop rock, latin, latin pop, Reggaeton, female vocalists, cumbia"
"Shanti Dope, Gloc 9, Abaddon, JKris",
Icona Pop,"electronic, electropop, swedish, pop, synthpop, female vocalists, electro, dance, dance-pop, electro house"
Mimi Werner,"swedish, country, Sweden, pop, country pop, melodifestivalen, Country-Pop, melodifestivalen 2020 wishlist, swedish female vocalists"
Jonas Gardell,"swedish, scandinavian, nordic, political, male vocalists, Sweden, stockholm, uppland, sodermanland, poetical"
Felicia Olsson,"pop, swedish, Sweden, female vocalists, jazz, soul, melodifestivalen, Eurovision"
"Kalle Moraeus, Orsa Spelmän",
二珂,"C-pop, chinese, Asian, cpop, Asian Pop, Chinese Pop, 2010s pop, Chinese female vocalists, asian female vocalists, best of 2017"
Fang Wu,"chinese, China, mandopop"
Huang Yali,
